Species Key	Species ID	Species Label	Active Taxa	Group
58291-Rhizopus-microsporus	58291	Rhizopus microsporus	58291, 1340429	other-eukaryote
58866-Secale-strictum	58866	Secale strictum	37731	plant
58933-Triticum-spelta-spelt	58933	Triticum spelta (spelt)	279889	plant
59264-Toxascaris-leonina	59264	Toxascaris leonina	59264	other-eukaryote
59300-Getah-virus	59300	Getah virus	59300	virus
59301-Mayaro-virus	59301	Mayaro virus	59301, 374990	virus
59304-Una-virus	59304	Una virus	59304	virus
59305-Bebaru-virus	59305	Bebaru virus	59305	virus
59538-Pantholops-hodgsonii-Tibetan-antelope	59538	Pantholops hodgsonii (Tibetan antelope)	59538	vertebrate
59729-Taeniopygia-guttata-zebra-finch	59729	Taeniopygia guttata (zebra finch)	59729	vertebrate
59779-Paracoccus-marcusii	59779	Paracoccus marcusii	59779	bacterium
59799-Angomonas-deanei	59799	Angomonas deanei	59799	other-eukaryote
59823-Prevotella-sp	59823	Prevotella sp.	59823	bacterium
60189-Rhipicephalus-decoloratus	60189	Rhipicephalus decoloratus	60189	other-eukaryote
60217-Shewanella-violacea	60217	Shewanella violacea	60217	bacterium
60516-Dibothriocephalus-latus-broad-fish-tapeworm	60516	Dibothriocephalus latus (broad fish tapeworm)	60516	other-eukaryote
60552-Burkholderia-vietnamiensis	60552	Burkholderia vietnamiensis	60552, 269482	bacterium
60710-Chlorocebus-pygerythrus-vervet-monkey	60710	Chlorocebus pygerythrus (vervet monkey)	60710	vertebrate
60711-Chlorocebus-sabaeus-green-monkey	60711	Chlorocebus sabaeus (green monkey)	60711	vertebrate
60876-Pixuna-virus-Venezuelan-equine-encephalitis-virus-IV	60876	Pixuna virus (Venezuelan equine encephalitis virus IV)	60876	virus
60879-Cabassou-virus	60879	Cabassou virus	60879	virus
60893-Desulfobacca-acetoxidans	60893	Desulfobacca acetoxidans	60893	bacterium
61235-Fusarium-equiseti	61235	Fusarium equiseti	61235	other-eukaryote
61435-Dehalococcoides-mccartyi	61435	Dehalococcoides mccartyi	243164	bacterium
61466-Gnathostoma-binucleatum	61466	Gnathostoma binucleatum	61466	other-eukaryote
61842-Nematodirus-helvetianus	61842	Nematodirus helvetianus	61842	other-eukaryote
62080-Toxocara-vitulorum	62080	Toxocara vitulorum	62080	other-eukaryote
62088-Borreliella-valaisiana	62088	Borreliella valaisiana	62088	bacterium
62319-Halococcus-saccharolyticus	62319	Halococcus saccharolyticus	62319	archeobacterium
62322-Shewanella-baltica	62322	Shewanella baltica	62322, 325240	bacterium
62330-Fagopyrum-tataricum-Kangra-buckwheat	62330	Fagopyrum tataricum (Kangra buckwheat)	62330	plant
63363-Aquifex-aeolicus	63363	Aquifex aeolicus	63363, 224324	bacterium
63673-Turbo-cornutus	63673	Turbo cornutus	63673	other-eukaryote
64174-Bothrops-alternatus-urutu	64174	Bothrops alternatus (urutu)	64174	vertebrate
64318-Spondweni-virus	64318	Spondweni virus	64318	virus
64495-Rhizopus-arrhizus	64495	Rhizopus arrhizus	64495	other-eukaryote
67332-Streptomyces-mutabilis	67332	Streptomyces mutabilis	67332	bacterium
67351-Streptomyces-californicus-Streptomyces-floridensis	67351	Streptomyces californicus (Streptomyces floridensis)	67351	bacterium
67825-Citrobacter-rodentium	67825	Citrobacter rodentium	67825, 637910	bacterium
68786-Sphaerobolus-stellatus	68786	Sphaerobolus stellatus	990650	other-eukaryote
68825-Rasamsonia-emersonii	68825	Rasamsonia emersonii	68825, 1408163	other-eukaryote
68887-Torque-teno-virus-Hepatitis-TT-virus	68887	Torque teno virus (Hepatitis TT virus)	68887, 167758, 486280, 487067	virus
68909-Deinococcus-geothermalis	68909	Deinococcus geothermalis	68909	bacterium
69008-Juniperus-oxycedrus-prickly-juniper	69008	Juniperus oxycedrus (prickly juniper)	69008	plant
69218-Enterobacter-cancerogenus	69218	Enterobacter cancerogenus	69218	bacterium
69820-Spodoptera-litura	69820	Spodoptera litura	69820	other-eukaryote
70203-Fibrovirus-fs1-Vibrio-cholerae-O139-fs1-phage	70203	Fibrovirus fs1 (Vibrio cholerae O139 fs1 phage)	70203	virus
70255-Staphylococcus-condimenti	70255	Staphylococcus condimenti	70255	bacterium
70699-unidentified-monkey	70699	unidentified monkey	70699	vertebrate
71238-Pseudomonas-sp-G-179	71238	Pseudomonas sp. G-179	71238	bacterium
71636-Pinus-kesiya-Benguet-pine	71636	Pinus kesiya (Benguet pine)	71636	plant
71647-Pinus-pinaster-cluster-pine	71647	Pinus pinaster (cluster pine)	71647	plant
72004-Bos-mutus-wild-yak	72004	Bos mutus (wild yak)	72004	vertebrate
72556-Achromobacter-piechaudii	72556	Achromobacter piechaudii	72556	bacterium
72558-Sporisorium-reilianum	72558	Sporisorium reilianum	999809	other-eukaryote
72590-Salmonella-sp-group-B	72590	Salmonella sp. 'group B'	72590	bacterium
72664-Eutrema-salsugineum-saltwater-cress	72664	Eutrema salsugineum (saltwater cress)	72664	plant
73491-Tospovirus-sp	73491	Tospovirus sp.	73491	virus
74138-Pseudomonas-sp-DJ-12	74138	Pseudomonas sp. DJ-12	74138	bacterium
74361-Lycodon-rufozonatus-red-banded-snake	74361	Lycodon rufozonatus (red-banded snake)	74361	vertebrate
74364-Elaphe-carinata-King-ratsnake	74364	Elaphe carinata (King ratsnake)	74364	vertebrate
74369-Oocatochus-rufodorsatus-frog-eating-rat-snake	74369	Oocatochus rufodorsatus (frog-eating rat snake)	74369	vertebrate
74398-Elaphe-taeniurus-beauty-snake	74398	Elaphe taeniurus (beauty snake)	74398	vertebrate
74437-Alectryonella-plicatula	74437	Alectryonella plicatula	74437	other-eukaryote
74569-Pseudomonas-sp-M114	74569	Pseudomonas sp. M114	74569	bacterium
74722-Stachybotrys-chartarum	74722	Stachybotrys chartarum	74722	other-eukaryote
74940-Oncorhynchus-tshawytscha-king-salmon	74940	Oncorhynchus tshawytscha (king salmon)	74940	vertebrate
75299-Gnathostoma-spinigerum	75299	Gnathostoma spinigerum	75299	other-eukaryote
75658-Campylobacter-lanienae	75658	Campylobacter lanienae	75658	bacterium
75922-Mycolicibacterium-tusciae	75922	Mycolicibacterium tusciae	75922	bacterium
75985-Mannheimia-haemolytica	75985	Mannheimia haemolytica	45201, 75985	bacterium
76777-Malassezia-sympodialis	76777	Malassezia sympodialis	76777	other-eukaryote
76832-Myroides-odoratimimus	76832	Myroides odoratimimus	76832	bacterium
76857-Fusobacterium-polymorphum-Fusibacterium-nucleatum-subsp-polymorphum	76857	Fusobacterium polymorphum (Fusibacterium nucleatum subsp. polymorphum)	76857, 393480	bacterium
76859-Fusobacterium-animalis-Fusibacterium-nucleatum-subsp-animalis	76859	Fusobacterium animalis (Fusibacterium nucleatum subsp. animalis)	76859, 469601, 999414	bacterium
76936-Helicobacter-typhlonius	76936	Helicobacter typhlonius	76936	bacterium
77044-Rosellinia-necatrix	77044	Rosellinia necatrix	77044	other-eukaryote
77095-Prevotella-bryantii	77095	Prevotella bryantii	77095	bacterium
78331-Mycobacterium-canettii	78331	Mycobacterium canettii	78331	bacterium
78449-Macaca-cyclopis-Taiwan-macaque	78449	Macaca cyclopis (Taiwan macaque)	78449	vertebrate
78579-Thermothelomyces-thermophilus	78579	Thermothelomyces thermophilus	573729	other-eukaryote
78630-Betula-platyphylla-Asian-white-birch	78630	Betula platyphylla (Asian white birch)	216988	plant
79327-Schmidtea-mediterranea-freshwater-planarian	79327	Schmidtea mediterranea (freshwater planarian)	79327	other-eukaryote
79684-Microtus-ochrogaster-prairie-voles	79684	Microtus ochrogaster (prairie voles)	79684	vertebrate
79698-Merluccius-bilinearis-silver-hake	79698	Merluccius bilinearis (silver hake)	79698	vertebrate
79880-Alkalihalobacillus-clausii	79880	Alkalihalobacillus clausii	66692	bacterium
79923-Clonorchis-sinensis-oriental-liver-fluke	79923	Clonorchis sinensis (oriental liver fluke)	79923	other-eukaryote
80365-Laminaria-digitata	80365	Laminaria digitata	80365	other-eukaryote
80859-Streptomyces-ribosidificus	80859	Streptomyces ribosidificus	80859	bacterium
80956-Pomacentrus-moluccensis-lemon-damsel	80956	Pomacentrus moluccensis (lemon damsel)	80956	vertebrate
81032-Hyphomonas-neptunium	81032	Hyphomonas neptunium	81032, 228405	bacterium
81475-Frateuria-aurantia	81475	Frateuria aurantia	81475	bacterium
81847-Trichophyton-quinckeanum	81847	Trichophyton quinckeanum	81847	other-eukaryote
81985-Capsella-rubella	81985	Capsella rubella	81985	plant
82070-Squilla-maritima	82070	Squilla maritima	82070	plant
82348-Streptococcus-pluranimalium	82348	Streptococcus pluranimalium	82348	bacterium
82508-Trichosporon-asahii	82508	Trichosporon asahii	1186058	other-eukaryote
83192-Topografov-hantavirus-Topografov-virus	83192	Topografov hantavirus (Topografov virus)	83192	virus
83262-Mycobacteroides-immunogenum	83262	Mycobacteroides immunogenum	83262	bacterium
83427-uncultured-Streptococcus-sp	83427	uncultured Streptococcus sp.	83427	bacterium
83455-Myxococcus-stipitatus	83455	Myxococcus stipitatus	83455, 1278073	bacterium
83554-Chlamydia-psittaci	83554	Chlamydia psittaci	83554, 331636, 1050221, 1112244, 1112253, 1112254, 1112258, 1112262, 1112269	bacterium
83555-Chlamydia-abortus	83555	Chlamydia abortus	83555, 218497, 10000559	bacterium
83556-Chlamydia-felis	83556	Chlamydia felis	83556, 264202	bacterium
83557-Chlamydia-caviae	83557	Chlamydia caviae	83557, 227941	bacterium
83558-Chlamydia-pneumoniae	83558	Chlamydia pneumoniae	83558, 115711, 115713, 182082, 406984, 10000852	bacterium
83559-Chlamydia-suis	83559	Chlamydia suis	83559, 1405296	bacterium
83560-Chlamydia-muridarum-agent-of-mouse-pneumonitis	83560	Chlamydia muridarum (agent of mouse pneumonitis)	83560, 243161, 658600, 1434773, 1453987	bacterium
83810-Thosea-asigna-virus-Setothosea-asigna-virus	83810	Thosea asigna virus (Setothosea asigna virus)	83810	virus
83816-Methanobrevibacter-ruminantium	83816	Methanobrevibacter ruminantium	83816	archeobacterium
84378-Brachyspira-murdochii	84378	Brachyspira murdochii	526224	bacterium
84590-Taylorella-asinigenitalis	84590	Taylorella asinigenitalis	1408475	bacterium
84645-Labeo-rohita-Jayanti-rohu	84645	Labeo rohita (Jayanti rohu)	84645	vertebrate
85223-Laurus-nobilis-bay-laurel	85223	Laurus nobilis (bay laurel)	85223	plant
85363-Aconitum-carmichaelii	85363	Aconitum carmichaelii	85363	plant
85552-Scylla-paramamosain-green-mud-crab	85552	Scylla paramamosain (green mud crab)	85552	other-eukaryote
85571-Citrus-reticulata-mandarin-orange	85571	Citrus reticulata (mandarin orange)	85571	plant
85698-Achromobacter-xylosoxidans-Achromobacter-xylosoxydans	85698	Achromobacter xylosoxidans (Achromobacter xylosoxydans)	85698	bacterium
85777-Agelas-mauritiana	85777	Agelas mauritiana	85777	other-eukaryote
85831-Bacteroides-acidifaciens	85831	Bacteroides acidifaciens	85831	bacterium
85929-Sphaerulina-musiva	85929	Sphaerulina musiva	85929, 692275	other-eukaryote
85991-Chlamydia-pecorum	85991	Chlamydia pecorum	85991, 331635, 1427371	bacterium
86049-Cladophialophora-carrionii	86049	Cladophialophora carrionii	86049	other-eukaryote
86600-Discosoma-sp	86600	Discosoma sp.	86600	other-eukaryote
86782-Amur-virus	86782	Amur virus	86782, 170955	virus
87230-Botrytis-tulipae	87230	Botrytis tulipae	87230	other-eukaryote
87786-Human-endogenous-retrovirus-W	87786	Human endogenous retrovirus W	62805, 87786, 89382	virus
87883-Burkholderia-multivorans	87883	Burkholderia multivorans	87883, 395019	bacterium
88036-Selaginella-moellendorffii	88036	Selaginella moellendorffii	88036	other-eukaryote
88085-Lachesis-stenophrys	88085	Lachesis stenophrys	88085	vertebrate
88086-Protobothrops-elegans-sakishima-habu	88086	Protobothrops elegans (sakishima habu)	88086	vertebrate
88087-Protobothrops-flavoviridis-habu	88087	Protobothrops flavoviridis (habu)	88087	vertebrate
88431-Dorea-longicatena	88431	Dorea longicatena	88431	bacterium
89059-Ligilactobacillus-acidipiscis	89059	Ligilactobacillus acidipiscis	89059	bacterium
89462-Bubalus-bubalis-domestic-water-buffalo	89462	Bubalus bubalis (domestic water buffalo)	89462	vertebrate
89586-Neoehrlichia-mikurensis	89586	Neoehrlichia mikurensis	89586	bacterium
89946-Merluccius-australis-southern-hake	89946	Merluccius australis (southern hake)	307685	vertebrate
90961-Lyssavirus-australis-Australian-bat-lyssavirus	90961	Lyssavirus australis (Australian bat lyssavirus)	90961	virus
91465-Pseudomonas-sp-MIS38	91465	Pseudomonas sp. MIS38	91465	bacterium
91626-Mucor-ambiguus	91626	Mucor ambiguus	91626	other-eukaryote
92050-Macruronus-magellanicus-Patagonian-grenadier	92050	Macruronus magellanicus (Patagonian grenadier)	92050	vertebrate
92438-Bungarus-candidus	92438	Bungarus candidus	92438	vertebrate
92637-Metarhizium-acridum	92637	Metarhizium acridum	92637, 655827	other-eukaryote
93621-Heteropneustes-fossilis-stinging-catfish	93621	Heteropneustes fossilis (stinging catfish)	93621	vertebrate
93678-TTV-like-mini-virus-Torque-teno-mini-virus	93678	TTV-like mini virus (Torque teno mini virus)	93678	virus
93934-Coturnix-japonica-Japanese-quail	93934	Coturnix japonica (Japanese quail)	93934	vertebrate
95486-Burkholderia-cenocepacia	95486	Burkholderia cenocepacia	95486, 216591, 331272, 350702, 985075	bacterium
95602-Eriocheir-sinensis-Chinese-hairy-crab	95602	Eriocheir sinensis (Chinese hairy crab)	95602	other-eukaryote
95648-Bothrops-neuwiedi-Jararaca-pintada	95648	Bothrops neuwiedi (Jararaca pintada)	95648	vertebrate
96794-Naja-annulifera-banded-Egyptian-cobra	96794	Naja annulifera (banded Egyptian cobra)	96794	vertebrate
97138-Clostridium-sp-MD294	97138	Clostridium sp. MD294	97138	bacterium
97253-Eubacterium-plexicaudatum	97253	Eubacterium plexicaudatum	97253, 1235802	bacterium
97477-Acetomicrobium-mobile	97477	Acetomicrobium mobile	97477	bacterium
98334-Bothrops-moojeni-Brazilian-lancehead	98334	Bothrops moojeni (Brazilian lancehead)	98334	vertebrate
99586-Echis-ocellatus	99586	Echis ocellatus	99586	vertebrate
99806-Taxus-cuspidata-Japanese-yew	99806	Taxus cuspidata (Japanese yew)	99806	plant
99883-Tetraodon-nigroviridis-spotted-green-pufferfish	99883	Tetraodon nigroviridis (spotted green pufferfish)	99883	vertebrate
100053-Leptospira-alexanderi	100053	Leptospira alexanderi	100053	bacterium
100602-Trichobilharzia-ocellata	100602	Trichobilharzia ocellata	100602	other-eukaryote
100937-Papio-papio-baboon	100937	Papio papio (baboon)	100937	vertebrate
100951-Naganishia-albida	100951	Naganishia albida	100951	other-eukaryote
102285-Rodentolepis-nana	102285	Rodentolepis nana	102285	other-eukaryote
102862-Proteus-penneri	102862	Proteus penneri	102862, 10001501, 10001581, 10001835, 10001836, 10001837	bacterium
103448-Pleistophora-sp-LS	103448	Pleistophora sp. LS	103448	other-eukaryote
104102-Acetobacter-tropicalis	104102	Acetobacter tropicalis	104102, 749388	bacterium
104355-Gloeophyllum-trabeum	104355	Gloeophyllum trabeum	104355, 670483	other-eukaryote
104388-Anatid-alphaherpesvirus-1-Anatid-Herpes-virus-1	104388	Anatid alphaherpesvirus 1 (Anatid Herpes virus-1)	104388, 10001573	virus
105560-Methylibium-petroleiphilum	105560	Methylibium petroleiphilum	420662	bacterium
105751-Aeromonas-bestiarum	105751	Aeromonas bestiarum	105751	bacterium
106276-Mimachlamys-nobilis-noble-scallop	106276	Mimachlamys nobilis (noble scallop)	106276	other-eukaryote
106588-Pseudoflavonifractor-capillosus	106588	Pseudoflavonifractor capillosus	106588	bacterium
106590-Cupriavidus-necator	106590	Cupriavidus necator	381666	bacterium
106654-Acinetobacter-nosocomialis	106654	Acinetobacter nosocomialis	106654	bacterium
106799-Neisseria-sp-Z6811	106799	Neisseria sp. Z6811	106799	bacterium
108098-Human-mastadenovirus-B-Human-adenovirus-B	108098	Human mastadenovirus B (Human adenovirus B)	10519, 10521, 10522, 10541, 35261, 35262, 45659, 108098, 343462, 343463, 714978, 10001392	virus
110321-Sinorhizobium-medicae-Ensifer-meliloti-WSM4191	110321	Sinorhizobium medicae (Ensifer meliloti WSM4191)	110321, 366394	bacterium
110539-Mycolicibacterium-vanbaalenii	110539	Mycolicibacterium vanbaalenii	350058	bacterium
110788-Endolimax-nana	110788	Endolimax nana	110788	other-eukaryote
112248-Seinonella-peptonophila	112248	Seinonella peptonophila	112248	bacterium
114497-Cordyceps-fumosorosea	114497	Cordyceps fumosorosea	114497, 1081104	other-eukaryote
114742-Pythium-insidiosum	114742	Pythium insidiosum	114742	other-eukaryote
117187-Fusarium-verticillioides	117187	Fusarium verticillioides	117187	other-eukaryote
117207-Sphingopyxis-alaskensis-Sphingomonas-alaska	117207	Sphingopyxis alaskensis (Sphingomonas alaska)	317655	bacterium
117260-Rosa-acicularis	117260	Rosa acicularis	117260	plant
118161-Pleurocapsa-sp-PCC-7319	118161	Pleurocapsa sp. PCC 7319	118161	bacterium
118781-Populus-tomentosa-Chinese-white-poplar	118781	Populus tomentosa (Chinese white poplar)	118781	plant
119096-Capillaria-gastrica	119096	Capillaria gastrica	119096	other-eukaryote
119219-Cupriavidus-metallidurans	119219	Cupriavidus metallidurans	266264	bacterium
120505-Baboon-cytomegalovirus	120505	Baboon cytomegalovirus	120505	virus
121225-Pediculus-humanus-body-lice	121225	Pediculus humanus (body lice)	121224	other-eukaryote
121723-Photobacterium-sp-SKA34	121723	Photobacterium sp. SKA34	121723	bacterium
121759-Paracoccidioides-brasiliensis	121759	Paracoccidioides brasiliensis	121759, 502780, 10000566	other-eukaryote
122291-Kappapapillomavirus-1-Rabbit-oral-papillomavirus	122291	Kappapapillomavirus 1 (Rabbit oral papillomavirus)	122291	virus
122355-Pseudomonas-psychrophila	122355	Pseudomonas psychrophila	122355	bacterium
123734-Hypoderma-bovis-northern-cattle-grub	123734	Hypoderma bovis (northern cattle grub)	123734	other-eukaryote
123841-Helicobacter-canadensis	123841	Helicobacter canadensis	123841, 537970	bacterium
124768-Celosia-cristata-cultivated-cockscomb	124768	Celosia cristata (cultivated cockscomb)	124768	plant
125585-Tamarix-gallica	125585	Tamarix gallica	125585	plant
126283-Herpes-simplex-virus-unknown-type	126283	Herpes simplex virus unknown type	126283	virus
127586-Filamentous-phage-display-vector-f88-4	127586	Filamentous phage display vector f88-4	127586	other
127886-Alkalihalobacillus-hemicellulosilyticus	127886	Alkalihalobacillus hemicellulosilyticus	127886	bacterium
127999-Tanacetum-parthenium-feverfew	127999	Tanacetum parthenium (feverfew)	127999	plant
129052-Catelliglobosispora-koreensis-Catellatispora-koreensis	129052	Catelliglobosispora koreensis (Catellatispora koreensis)	129052	bacterium
129461-Micrurus-frontalis-Southern-coral-snake	129461	Micrurus frontalis (Southern coral snake)	129461	vertebrate
129470-Micrurus-surinamensis	129470	Micrurus surinamensis	129470	vertebrate
129727-Bovine-papular-stomatitis-virus	129727	Bovine papular stomatitis virus	129727	virus
129788-Ruditapes-philippinarum-Japanese-littleneck	129788	Ruditapes philippinarum (Japanese littleneck)	129788	other-eukaryote
129875-Human-mastadenovirus-A-Human-adenovirus-A	129875	Human mastadenovirus A (Human adenovirus A)	10528, 10529, 28282, 129875	virus
129951-Human-mastadenovirus-C-Human-adenovirus-C	129951	Human mastadenovirus C (Human adenovirus C)	10515, 10533, 10534, 28285, 129951	virus
129956-Murine-mastadenovirus-A-Murine-adenovirus-A	129956	Murine mastadenovirus A (Murine adenovirus A)	10530	virus
